"BWTID","FIRSTBOXNUM","SECONDBOXNUM","BATTERYNUM","VOLTAGENUM","TEMPREATURENUM","VOLTAGEVALUE","TEMPREATUREVALUE","RECEIVETIME","ROWID"
"10001939","1","null","5","168","null","3.357","-40","2016-06-21 22:49:31.0","12605"
"10001939","1","null","6","168","null","3.358","-40","2016-06-21 22:49:31.0","12606"
"10001939","1","null","7","168","null","3.357","-40","2016-06-21 22:49:31.0","12607"
"10001939","1","null","8","168","null","3.357","-40","2016-06-21 22:49:31.0","12608"
"10001939","1","null","9","168","null","3.352","-40","2016-06-21 22:49:31.0","12609"
"10001939","1","null","10","168","null","3.354","-40","2016-06-21 22:49:31.0","12610"
"10001939","1","null","11","168","null","3.354","-40","2016-06-21 22:49:31.0","12611"
"10001939","1","null","12","168","null","3.356","-40","2016-06-21 22:49:31.0","12612"
"10001939","1","null","13","168","null","3.365","-40","2016-06-21 22:49:31.0","12613"
"10001939","1","null","14","168","null","3.355","-40","2016-06-21 22:49:31.0","12614"
"10001939","1","null","15","168","null","3.354","-40","2016-06-21 22:49:31.0","12615"
"10001939","1","null","16","168","null","3.354","-40","2016-06-21 22:49:31.0","12616"
"10001939","2","null","1","168","null","3.355","37","2016-06-21 22:49:31.0","12617"
"10001939","2","null","2","168","null","3.357","37","2016-06-21 22:49:31.0","12618"
"10001939","2","null","3","168","null","3.359","-40","2016-06-21 22:49:31.0","12619"
"10001939","2","null","4","168","null","3.37","-40","2016-06-21 22:49:31.0","12620"
"10001939","2","null","5","168","null","3.358","-40","2016-06-21 22:49:31.0","12621"
"10001939","2","null","6","168","null","3.357","-40","2016-06-21 22:49:31.0","12622"
"10001939","2","null","7","168","null","3.356","-40","2016-06-21 22:49:31.0","12623"
"10001939","2","null","8","168","null","3.356","-40","2016-06-21 22:49:31.0","12624"
"10001939","2","null","9","168","null","3.356","-40","2016-06-21 22:49:31.0","12625"
"10001939","2","null","10","168","null","3.357","-40","2016-06-21 22:49:31.0","12626"
"10001939","2","null","11","168","null","3.357","-40","2016-06-21 22:49:31.0","12627"
"10001939","2","null","12","168","null","3.359","-40","2016-06-21 22:49:31.0","12628"
"10001939","2","null","13","168","null","3.367","-40","2016-06-21 22:49:31.0","12629"
"10001939","2","null","14","168","null","3.358","-40","2016-06-21 22:49:31.0","12630"
"10001939","2","null","15","168","null","3.357","-40","2016-06-21 22:49:31.0","12631"
"10001939","2","null","16","168","null","3.358","-40","2016-06-21 22:49:31.0","12632"
"10001939","3","null","1","168","null","3.357","37","2016-06-21 22:49:31.0","12633"
"10001939","3","null","2","168","null","3.357","37","2016-06-21 22:49:31.0","12634"
"10001939","3","null","3","168","null","3.357","-40","2016-06-21 22:49:31.0","12635"
"10001939","3","null","4","168","null","3.37","-40","2016-06-21 22:49:31.0","12636"
"10001939","3","null","5","168","null","3.359","-40","2016-06-21 22:49:31.0","12637"
"10001939","3","null","6","168","null","3.357","-40","2016-06-21 22:49:31.0","12638"
"10001939","3","null","7","168","null","3.357","-40","2016-06-21 22:49:31.0","12639"
"10001939","3","null","8","168","null","3.367","-40","2016-06-21 22:49:31.0","12640"
"10001939","3","null","9","168","null","3.357","-40","2016-06-21 22:49:31.0","12641"
"10001939","3","null","10","168","null","3.357","-40","2016-06-21 22:49:31.0","12642"
"10001939","3","null","11","168","null","3.357","-40","2016-06-21 22:49:31.0","12643"
"10001939","3","null","12","168","null","3.36","-40","2016-06-21 22:49:31.0","12644"
"10001939","3","null","13","168","null","3.354","-40","2016-06-21 22:49:31.0","12645"
"10001939","3","null","14","168","null","3.359","-40","2016-06-21 22:49:31.0","12646"
"10001939","3","null","15","168","null","3.359","-40","2016-06-21 22:49:31.0","12647"
"10001939","3","null","16","168","null","3.357","-40","2016-06-21 22:49:31.0","12648"
"10001939","3","null","17","168","null","3.366","-40","2016-06-21 22:49:31.0","12649"
"10001939","3","null","18","168","null","3.356","-40","2016-06-21 22:49:31.0","12650"
"10001939","3","null","19","168","null","3.357","-40","2016-06-21 22:49:31.0","12651"
"10001939","3","null","20","168","null","3.357","-40","2016-06-21 22:49:31.0","12652"
"10001939","3","null","21","168","null","3.368","-40","2016-06-21 22:49:31.0","12653"
"10001939","3","null","22","168","null","3.355","-40","2016-06-21 22:49:31.0","12654"
"10001939","3","null","23","168","null","3.358","-40","2016-06-21 22:49:31.0","12655"
"10001939","3","null","24","168","null","3.357","-40","2016-06-21 22:49:31.0","12656"
"10001939","4","null","1","168","null","3.357","38","2016-06-21 22:49:31.0","12657"
"10001939","4","null","2","168","null","3.356","35","2016-06-21 22:49:31.0","12658"
"10001939","4","null","3","168","null","3.357","-40","2016-06-21 22:49:31.0","12659"
"10001939","4","null","4","168","null","3.368","-40","2016-06-21 22:49:31.0","12660"
"10001939","4","null","5","168","null","3.357","-40","2016-06-21 22:49:31.0","12661"
"10001939","4","null","6","168","null","3.357","-40","2016-06-21 22:49:31.0","12662"
"10001939","4","null","7","168","null","3.358","-40","2016-06-21 22:49:31.0","12663"
"10001939","4","null","8","168","null","3.354","-40","2016-06-21 22:49:31.0","12664"
"10001939","4","null","9","168","null","3.357","-40","2016-06-21 22:49:31.0","12665"
"10001939","4","null","10","168","null","3.358","-40","2016-06-21 22:49:31.0","12666"
"10001939","4","null","11","168","null","3.358","-40","2016-06-21 22:49:31.0","12667"
"10001939","4","null","12","168","null","3.36","-40","2016-06-21 22:49:31.0","12668"
"10001939","4","null","13","168","null","3.37","-40","2016-06-21 22:49:31.0","12669"
"10001939","4","null","14","168","null","3.358","-40","2016-06-21 22:49:31.0","12670"
"10001939","4","null","15","168","null","3.358","-40","2016-06-21 22:49:31.0","12671"
"10001939","4","null","16","168","null","3.359","-40","2016-06-21 22:49:31.0","12672"
"10001939","5","null","1","168","null","3.357","37","2016-06-21 22:49:31.0","12673"
"10001939","5","null","2","168","null","3.355","37","2016-06-21 22:49:31.0","12674"
"10001939","5","null","3","168","null","3.357","-40","2016-06-21 22:49:31.0","12675"
"10001939","5","null","4","168","null","3.368","-40","2016-06-21 22:49:31.0","12676"
"10001939","5","null","5","168","null","3.356","-40","2016-06-21 22:49:31.0","12677"
"10001939","5","null","6","168","null","3.355","-40","2016-06-21 22:49:31.0","12678"
"10001939","5","null","7","168","null","3.355","-40","2016-06-21 22:49:31.0","12679"
"10001939","5","null","8","168","null","3.366","-40","2016-06-21 22:49:31.0","12680"
"10001939","5","null","9","168","null","3.357","-40","2016-06-21 22:49:31.0","12681"
"10001939","5","null","10","168","null","3.357","-40","2016-06-21 22:49:31.0","12682"
"10001939","5","null","11","168","null","3.356","-40","2016-06-21 22:49:31.0","12683"
"10001939","5","null","12","168","null","3.357","-40","2016-06-21 22:49:31.0","12684"
"10001939","5","null","13","168","null","3.357","-40","2016-06-21 22:49:31.0","12685"
"10001939","5","null","14","168","null","3.357","-40","2016-06-21 22:49:31.0","12686"
"10001939","5","null","15","168","null","3.357","-40","2016-06-21 22:49:31.0","12687"
"10001939","5","null","16","168","null","3.357","-40","2016-06-21 22:49:31.0","12688"
"10001939","5","null","17","168","null","3.367","-40","2016-06-21 22:49:31.0","12689"
"10001939","5","null","18","168","null","3.355","-40","2016-06-21 22:49:31.0","12690"
"10001939","5","null","19","168","null","3.357","-40","2016-06-21 22:49:31.0","12691"
"10001939","5","null","20","168","null","3.359","-40","2016-06-21 22:49:31.0","12692"
"10001939","5","null","21","168","null","3.368","-40","2016-06-21 22:49:31.0","12693"
"10001939","5","null","22","168","null","3.357","-40","2016-06-21 22:49:31.0","12694"
"10001939","5","null","23","168","null","3.356","-40","2016-06-21 22:49:31.0","12695"
"10001939","5","null","24","168","null","3.358","-40","2016-06-21 22:49:31.0","12696"
"10001939","6","null","1","168","null","3.359","37","2016-06-21 22:49:31.0","12697"
"10001939","6","null","2","168","null","3.359","37","2016-06-21 22:49:31.0","12698"
"10001939","6","null","3","168","null","3.359","-40","2016-06-21 22:49:31.0","12699"
"10001939","6","null","4","168","null","3.373","-40","2016-06-21 22:49:31.0","12700"
"10001939","6","null","5","168","null","3.36","-40","2016-06-21 22:49:31.0","12701"
"10001939","6","null","6","168","null","3.358","-40","2016-06-21 22:49:31.0","12702"
"10001939","6","null","7","168","null","3.357","-40","2016-06-21 22:49:31.0","12703"
"10001939","6","null","8","168","null","3.369","-40","2016-06-21 22:49:31.0","12704"
"10001939","6","null","9","168","null","3.359","-40","2016-06-21 22:49:31.0","12705"
"10001939","6","null","10","168","null","3.359","-40","2016-06-21 22:49:31.0","12706"
"10001939","6","null","11","168","null","3.36","-40","2016-06-21 22:49:31.0","12707"
"10001939","6","null","12","168","null","3.361","-40","2016-06-21 22:49:31.0","12708"
"10001939","6","null","13","168","null","3.357","-40","2016-06-21 22:49:31.0","12709"
"10001939","6","null","14","168","null","3.357","-40","2016-06-21 22:49:31.0","12710"
"10001939","6","null","15","168","null","3.355","-40","2016-06-21 22:49:31.0","12711"
"10001939","6","null","16","168","null","3.357","-40","2016-06-21 22:49:31.0","12712"
"10001939","6","null","17","168","null","3.367","-40","2016-06-21 22:49:31.0","12713"
"10001939","6","null","18","168","null","3.355","-40","2016-06-21 22:49:31.0","12714"
"10001939","6","null","19","168","null","3.357","-40","2016-06-21 22:49:31.0","12715"
"10001939","6","null","20","168","null","3.357","-40","2016-06-21 22:49:31.0","12716"
"10001939","6","null","21","168","null","3.369","-40","2016-06-21 22:49:31.0","12717"
"10001939","6","null","22","168","null","3.358","-40","2016-06-21 22:49:31.0","12718"
"10001939","6","null","23","168","null","3.356","-40","2016-06-21 22:49:31.0","12719"
"10001939","6","null","24","168","null","3.358","-40","2016-06-21 22:49:31.0","12720"
"10001939","7","null","1","168","null","3.36","37","2016-06-21 22:49:31.0","12721"
"10001939","7","null","2","168","null","3.36","37","2016-06-21 22:49:31.0","12722"
"10001939","7","null","3","168","null","3.36","-40","2016-06-21 22:49:31.0","12723"
"10001939","7","null","4","168","null","3.374","-40","2016-06-21 22:49:31.0","12724"
"10001939","7","null","5","168","null","3.361","-40","2016-06-21 22:49:31.0","12725"
"10001939","7","null","6","168","null","3.361","-40","2016-06-21 22:49:31.0","12726"
"10001939","7","null","7","168","null","3.36","-40","2016-06-21 22:49:31.0","12727"
"10001939","7","null","8","168","null","3.36","-40","2016-06-21 22:49:31.0","12728"
"10001939","7","null","9","168","null","3.354","-40","2016-06-21 22:49:31.0","12729"
"10001939","7","null","10","168","null","3.356","-40","2016-06-21 22:49:31.0","12730"
"10001939","7","null","11","168","null","3.356","-40","2016-06-21 22:49:31.0","12731"
"10001939","7","null","12","168","null","3.357","-40","2016-06-21 22:49:31.0","12732"
"10001939","7","null","13","168","null","3.365","-40","2016-06-21 22:49:31.0","12733"
"10001939","7","null","14","168","null","3.355","-40","2016-06-21 22:49:31.0","12734"
"10001939","7","null","15","168","null","3.355","-40","2016-06-21 22:49:31.0","12735"
"10001939","7","null","16","168","null","3.357","-40","2016-06-21 22:49:31.0","12736"
"10001939","8","null","1","168","null","3.357","37","2016-06-21 22:49:31.0","12737"
"10001939","8","null","2","168","null","3.357","35","2016-06-21 22:49:31.0","12738"
"10001939","8","null","3","168","null","3.358","-40","2016-06-21 22:49:31.0","12739"
"10001939","8","null","4","168","null","3.369","-40","2016-06-21 22:49:31.0","12740"
"10001939","8","null","5","168","null","3.36","-40","2016-06-21 22:49:31.0","12741"
"10001939","8","null","6","168","null","3.36","-40","2016-06-21 22:49:31.0","12742"
"10001939","8","null","7","168","null","3.358","-40","2016-06-21 22:49:31.0","12743"
"10001939","8","null","8","168","null","3.356","-40","2016-06-21 22:49:31.0","12744"
"10001939","8","null","9","168","null","3.357","-40","2016-06-21 22:49:31.0","12745"
"10001939","8","null","10","168","null","3.356","-40","2016-06-21 22:49:31.0","12746"
"10001939","8","null","11","168","null","3.358","-40","2016-06-21 22:49:31.0","12747"
"10001939","8","null","12","168","null","3.358","-40","2016-06-21 22:49:31.0","12748"
"10001939","8","null","13","168","null","3.368","-40","2016-06-21 22:49:31.0","12749"
"10001939","8","null","14","168","null","3.358","-40","2016-06-21 22:49:31.0","12750"
"10001939","8","null","15","168","null","3.357","-40","2016-06-21 22:49:31.0","12751"
"10001939","8","null","16","168","null","3.358","-40","2016-06-21 22:49:31.0","12752"
"10001939","9","null","1","168","null","3.356","37","2016-06-21 22:49:31.0","12753"
"10001939","9","null","2","168","null","3.355","37","2016-06-21 22:49:31.0","12754"
"10001939","9","null","3","168","null","3.356","-40","2016-06-21 22:49:31.0","12755"
"10001939","9","null","4","168","null","3.366","-40","2016-06-21 22:49:31.0","12756"
"10001939","9","null","5","168","null","3.355","-40","2016-06-21 22:49:31.0","12757"
"10001939","9","null","6","168","null","3.355","-40","2016-06-21 22:49:31.0","12758"
"10001939","9","null","7","168","null","3.355","-40","2016-06-21 22:49:31.0","12759"
"10001939","9","null","8","168","null","3.355","-40","2016-06-21 22:49:31.0","12760"
"10001939","9","null","9","168","null","3.357","-40","2016-06-21 22:49:31.0","12761"
"10001939","9","null","10","168","null","3.36","-40","2016-06-21 22:49:31.0","12762"
"10001939","9","null","11","168","null","3.357","-40","2016-06-21 22:49:31.0","12763"
"10001939","9","null","12","168","null","3.358","-40","2016-06-21 22:49:31.0","12764"
"10001939","9","null","13","168","null","3.369","-40","2016-06-21 22:49:31.0","12765"
"10001939","9","null","14","168","null","3.36","-40","2016-06-21 22:49:31.0","12766"
"10001939","9","null","15","168","null","3.359","-40","2016-06-21 22:49:31.0","12767"
"10001939","9","null","16","168","null","3.358","-40","2016-06-21 22:49:31.0","12768"
"10001939","1","null","1","168","null","3.377","38","2016-06-21 23:19:32.0","12769"
"10001939","1","null","2","168","null","3.378","38","2016-06-21 23:19:32.0","12770"
"10001939","1","null","3","168","null","3.378","-40","2016-06-21 23:19:32.0","12771"
"10001939","1","null","4","168","null","3.39","-40","2016-06-21 23:19:32.0","12772"
"10001939","1","null","5","168","null","3.379","-40","2016-06-21 23:19:32.0","12773"
"10001939","1","null","6","168","null","3.38","-40","2016-06-21 23:19:32.0","12774"
"10001939","1","null","7","168","null","3.378","-40","2016-06-21 23:19:32.0","12775"
"10001939","1","null","8","168","null","3.38","-40","2016-06-21 23:19:32.0","12776"
"10001939","1","null","9","168","null","3.375","-40","2016-06-21 23:19:32.0","12777"
"10001939","1","null","10","168","null","3.375","-40","2016-06-21 23:19:32.0","12778"
"10001939","1","null","11","168","null","3.376","-40","2016-06-21 23:19:32.0","12779"
"10001939","1","null","12","168","null","3.378","-40","2016-06-21 23:19:32.0","12780"
"10001939","1","null","13","168","null","3.387","-40","2016-06-21 23:19:32.0","12781"
"10001939","1","null","14","168","null","3.376","-40","2016-06-21 23:19:32.0","12782"
"10001939","1","null","15","168","null","3.376","-40","2016-06-21 23:19:32.0","12783"
"10001939","1","null","16","168","null","3.375","-40","2016-06-21 23:19:32.0","12784"
"10001939","2","null","1","168","null","3.376","38","2016-06-21 23:19:32.0","12785"
"10001939","2","null","2","168","null","3.378","37","2016-06-21 23:19:32.0","12786"
"10001939","2","null","3","168","null","3.38","-40","2016-06-21 23:19:32.0","12787"
"10001939","2","null","4","168","null","3.391","-40","2016-06-21 23:19:32.0","12788"
"10001939","2","null","5","168","null","3.38","-40","2016-06-21 23:19:32.0","12789"
"10001939","2","null","6","168","null","3.379","-40","2016-06-21 23:19:32.0","12790"
"10001939","2","null","7","168","null","3.378","-40","2016-06-21 23:19:32.0","12791"
"10001939","2","null","8","168","null","3.378","-40","2016-06-21 23:19:32.0","12792"
"10001939","2","null","9","168","null","3.378","-40","2016-06-21 23:19:32.0","12793"
